lat,long,STRUCTURE_NUMBER_008,county,location,intersects,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.5911444444444,-76.96822222222222,100000060053020,Carroll County,.52 MILE NORTH OF MD 852G,CRANBERRY BRANCH,MD 27,1959,Fair,23741,NA,04,15,State Highway Agency,State Highway Agency,23741 vehicles
39.43166733,-77.00666809,100000060054010,Carroll County,1.52 MILE EAST OF MD 26A,MD 97,MD 26,1962,Fair,25970,276,03,15,State Highway Agency,State Highway Agency,25970 vehicles
39.63833237,-77.125,100000060055020,Carroll County,1.87 MILE SOUTH OF MD 832,BEAR BRANCH,MD 140,1964,Fair,13070,NA,03,15,State Highway Agency,State Highway Agency,13070 vehicles
39.64666748,-77.13999939,100000060056010,Carroll County,0.91 MILE SOUTH OF MD 832,BIG PIPE CREEK,MD 140,1964,Fair,13070,NA,10,16,State Highway Agency,State Highway Agency,13070 vehicles
39.5480166666667,-77.06258611111112,100000060057020,Carroll County,1.57 MILE WEST OF MD 852,TURKEYFOOT RUN,MD 31,1963,Fair,5321,NA,03,17,State Highway Agency,State Highway Agency,5321 vehicles
39.7036722222222,-76.86355833333333,100000060059030,Carroll County,1.74 MI S OF PA LINE,BR OF GUNPOWDER FALLS,MD 86,1972,Fair,3442,NA,03,15,State Highway Agency,State Highway Agency,3442 vehicles
39.4869833333333,-76.900475,100000060060020,Carroll County,.21 MILE NORTH OF MD 879C,BEAVER RUN,MD 91,1967,Fair,11260,NA,04,15,State Highway Agency,State Highway Agency,11260 vehicles
39.6569416666667,-77.17996666666667,100000060061020,Carroll County,0.27 MILE SOUTH OF MD 140,BRANCH OF PINEY CREEK,MD 194,1974,Good,5302,NA,10,16,State Highway Agency,State Highway Agency,5302 vehicles
39.6536861111111,-77.184375,100000060062020,Carroll County,0.60 MILE SOUTH OF MD 140,BRANCH OF PINEY CREEK,MD 194,1974,Good,5302,NA,10,16,State Highway Agency,State Highway Agency,5302 vehicles
39.4402777777778,-77.00091944444445,100000060063030,Carroll County,1.05 MI N OF BUSHEY RD,LITTLE MORGAN RUN,MD 854A,1976,Good,647,NA,04,15,State Highway Agency,State Highway Agency,647 vehicles
39.3955527777778,-77.01785,100000060064020,Carroll County,2.42 MI S OF MD 850H,PINEY BRANCH,MD 97,1982,Fair,8770,NA,04,15,State Highway Agency,State Highway Agency,8770 vehicles
39.5606305555556,-77.18124166666666,100000060065030,Carroll County,0.05 MI N OF FREDERICK CO,ABANDON MILL RUN,MD 75,1982,Good,2172,NA,05,15,State Highway Agency,State Highway Agency,2172 vehicles
39.55500031,-77.01667023,100000060067030,Carroll County,0.4 MILE NORTH OF MD 808B,LITTLE PIPE CREEK,MD 27,1991,Fair,10301,NA,09,16,State Highway Agency,State Highway Agency,10301 vehicles
39.59500122,-76.85832977,100000060068010,Carroll County,HOUCKSVILLE RD OVER MD 30,MD 30,HOUCKSVILLE ROAD,2007,Good,4844,NA,03,17,State Highway Agency,State Highway Agency,4844 vehicles
39.601,-76.86489722222223,100000060069010,Carroll County,2.276 M S OF MD 482,SHILOH ROAD,MD 30,2007,Good,9200,NA,03,15,State Highway Agency,State Highway Agency,9200 vehicles
39.6264138888889,-76.86814166666667,100000060070010,Carroll County,1.21 M N OF MD 482,TRIB TO EAST BRANCH,MD 30,2007,Good,9450,NA,05,15,State Highway Agency,State Highway Agency,9450 vehicles
39.6020944444444,-76.86550277777778,100000060071010,Carroll County,0.645 M S OF MD 482,INDIAN RUN,MD 30,2007,Good,9200,NA,05,15,State Highway Agency,State Highway Agency,9200 vehicles
39.66083145,-77.22083282,200000CL0204010,Carroll County,.7 M SE OF BULLFROG RD,PINEY CREEK,ROOP ROAD,1912,Fair,368,310,09,15,County Highway Agency,County Highway Agency,368 vehicles
39.6986527777778,-77.21457777777778,200000CL0207010,Carroll County,0.11 MI N OF STARNERS DAM,ALLOWAY CREEK,BAPTIST ROAD,1911,Good,240,320,05,15,County Highway Agency,County Highway Agency,240 vehicles
39.6989638888889,-77.21456111111111,200000CL0208010,Carroll County,0.09 MI N OF STARNERS DAM,ALLOWAY CREEK,BAPTIST ROAD,1940,Fair,240,NA,05,15,County Highway Agency,County Highway Agency,240 vehicles
39.70666504,-77.20166779,200000CL0210010,Carroll County,1.26 MILES S OF PA LINE,ALLOWAY CREEK,HARNEY ROAD,1919,Good,1820,NA,09,16,County Highway Agency,County Highway Agency,1820 vehicles
39.70833206,-77.19499969,200000CL0211010,Carroll County,.3 MI N OF PINEY CREEK RD,ALLOWAY CREEK,BOWERS ROAD,1988,Fair,209,NA,09,15,County Highway Agency,County Highway Agency,209 vehicles
39.7142472222222,-77.1862111111111,200000CL0212010,Carroll County,.7 M N OF BOWERS ROAD,ALLOWAY CREEK,PINEY CREEK ROAD,1900,Good,228,NA,09,15,County Highway Agency,County Highway Agency,228 vehicles
39.69833374,-77.15166473,200000CL0214010,Carroll County,0.54 MI WEST OF MD 194,PINEY CREEK,TEETER ROAD,1910,Fair,318,11,09,15,County Highway Agency,County Highway Agency,318 vehicles
39.6679444444444,-77.10351666666666,200000CL0217010,Carroll County,0.03 MI NW OF MAYBERRY RD,SILVER RUN,STONE ROAD,1979,Good,600,NA,06,15,County Highway Agency,County Highway Agency,600 vehicles
39.6663333333333,-77.0979,200000CL0218010,Carroll County,0.37 MI SE OF MAYBERRY RD,BIG PIPE CREEK,STONE ROAD,1984,Good,403,0,08,15,County Highway Agency,County Highway Agency,403 vehicles
39.6663305555556,-77.10530555555556,200000CL0219010,Carroll County,0.06 MI N OF UNGER RD,BIG PIPE CREEK,MAYBERRY ROAD,1987,Good,677,0,08,15,County Highway Agency,County Highway Agency,677 vehicles
39.6570416666667,-77.12130833333333,200000CL0220010,Carroll County,0.02 MI NW OF UNGER RD,BIG PIPE CREEK,BASEHORES MILL RD,1981,Fair,638,NA,09,15,County Highway Agency,County Highway Agency,638 vehicles
39.668525,-77.16619722222222,200000CL0222010,Carroll County,0.08 MI N OF MD 194,PINEY CREEK,FRINGER ROAD,1930,Fair,271,NA,05,15,County Highway Agency,County Highway Agency,271 vehicles
39.6721611111111,-77.18061666666667,200000CL0224010,Carroll County,0.60 MI N OF MD 140,PINEY CREEK,HARNEY ROAD,1958,Fair,3381,NA,05,15,County Highway Agency,County Highway Agency,3381 vehicles
39.6253972222222,-77.14109722222223,200000CL0225010,Carroll County,2.05 MILES N OF MD 84,BIG PIPE CREEK,TREVANION ROAD,1966,Fair,2271,NA,09,15,County Highway Agency,County Highway Agency,2271 vehicles
39.6169222222222,-77.16873055555556,200000CL0226010,Carroll County,0.25 MI S OF NASBAUM RD,BIG PIPE CREEK,OTTERDALE MILL RD,1930,Fair,968,550,05,15,County Highway Agency,County Highway Agency,968 vehicles
39.60833359,-77.20999908,200000CL0232010,Carroll County,.15 MI S OF SHARRETT ROAD,BIG PIPE CREEK,CROUSE MILL ROAD,1976,Fair,605,NA,09,15,County Highway Agency,County Highway Agency,605 vehicles
39.5645055555556,-77.143525,200000CL0236010,Carroll County,0.04 MI S OF MD 75,LITTLE PIPE CREEK,MCKINSTRY MILL RD,1900,Poor,303,66,09,15,County Highway Agency,County Highway Agency,303 vehicles
39.58333206,-77.18333435,200000CL0237030,Carroll County,UNION BRIDGE ROAD,CHERRY BRANCH,UNION BRIDGE ROAD,1990,Good,908,NA,09,15,County Highway Agency,County Highway Agency,908 vehicles
39.56833267,-77.18499756,200000CL0238010,Carroll County,0.02 MI W OF UNION BRIDGE,LITTLE PIPE CREEK,BUCHER JOHN ROAD,1960,Good,1400,0,09,15,County Highway Agency,County Highway Agency,1400 vehicles
39.5678972222222,-77.15419722222222,200000CL0245010,Carroll County,JUST E OF UNION BRIDGE,LITTLE PIPE CREEK,SHEPHERDS MILL RD,1965,Poor,633,325,09,16,County Highway Agency,County Highway Agency,633 vehicles
39.4974972222222,-77.11005,200000CL0248010,Carroll County,0.2 M S OF MARSTON ROAD,SAMS CREEK,SAMS CREEK ROAD,1989,Fair,823,NA,05,15,County Highway Agency,County Highway Agency,823 vehicles
39.5403805555556,-77.11011388888889,200000CL0252010,Carroll County,0.02 MI S OF NEW WINDSOR,DICKENSON RUN,OLD NEW WINDSOR RD,1987,Good,1108,NA,05,15,County Highway Agency,County Highway Agency,1108 vehicles
39.5501583333333,-77.12774722222223,200000CL0253010,Carroll County,0.48 MI S OF MD 75,LITTLE PIPE CREEK,WINTERS CHURCH RD,1981,Fair,147,275,09,15,County Highway Agency,County Highway Agency,147 vehicles
39.5578694444444,-77.07348888888889,200000CL0255020,Carroll County,0.04 MI N OF SMITH RD,TURKEYFOOT RUN,JOHN HYDE ROAD,1978,Fair,357,NA,05,15,County Highway Agency,County Highway Agency,357 vehicles
39.5677027777778,-77.06630833333334,200000CL0256010,Carroll County,0.01 MI S OF JASONTOWN RD,LITTLE PIPE CREEK,JOHN HYDE ROAD,1900,Fair,306,190,05,16,County Highway Agency,County Highway Agency,306 vehicles
39.5998722222222,-77.08192222222222,200000CL0259020,Carroll County,1.07 MILES S OF MD 832,MEADOW BRANCH,FRIZZELLBURG ROAD,1966,Fair,739,NA,05,15,County Highway Agency,County Highway Agency,739 vehicles
39.63833237,-77.11333466,200000CL0261030,Carroll County,2.2 MI W OF MAYBERRY RD,BEAR BRANCH,BEAR RUN ROAD,1974,Poor,379,120,08,15,County Highway Agency,County Highway Agency,379 vehicles
39.6391138888889,-77.10152222222223,200000CL0262010,Carroll County,1.06 MILES N OF MD 140,BEAR BRANCH,MAYBERRY ROAD,1985,Fair,889,NA,05,15,County Highway Agency,County Highway Agency,889 vehicles
39.6316472222222,-77.07685277777777,200000CL0263010,Carroll County,1.16 MILES N OF MD 140,BEAR  BRANCH,TYRONE ROAD,1960,Good,1260,NA,06,15,County Highway Agency,County Highway Agency,1260 vehicles
39.6342916666667,-77.04178888888889,200000CL0264010,Carroll County,0.025 MI N PLEASANT VA,BEAR BRANCH,HUGHES SHOP ROAD,1974,Poor,142,114,06,16,County Highway Agency,County Highway Agency,142 vehicles
39.6281416666667,-77.06821388888889,200000CL0265010,Carroll County,1.37 MILES N OF MD 140,BEAR BRANCH,RICHARDSON ROAD,1991,Good,300,NA,06,15,County Highway Agency,County Highway Agency,300 vehicles
39.6621694444444,-77.08674722222223,200000CL0266010,Carroll County,0.34 MI N OF STONE RD,BIG PIPE CREEK,FLICKINGER ROAD,1940,Fair,217,190,06,15,County Highway Agency,County Highway Agency,217 vehicles
39.6343888888889,-77.04615,200000CL0267030,Carroll County,0.68 N PLEASANT VALLEY RD,BEAR BRANCH,HALTER ROAD,1981,Fair,896,NA,06,15,County Highway Agency,County Highway Agency,896 vehicles
39.67833328,-77.09166718,200000CL0268020,Carroll County,0.14 MI W OF BABYLON RD,SILVER RUN,KUMP STATION ROAD,1982,Good,132,NA,06,15,County Highway Agency,County Highway Agency,132 vehicles
39.67833328,-77.08999634,200000CL0269010,Carroll County,0.05 MI N OF MAYBERRY RD,SILVER RUN,BABYLON ROAD,1960,Poor,111,74,06,15,County Highway Agency,County Highway Agency,111 vehicles
39.68500137,-77.0716629,200000CL0270020,Carroll County,0.47 MI N OF MAYBERRY RD,SILVER RUN,ARTERS MILL ROAD,1986,Good,316,NA,06,15,County Highway Agency,County Highway Agency,316 vehicles
39.66333389,-77.07333374,200000CL0271010,Carroll County,1.01 MI N OF STONE ROAD,BIG PIPE CREEK,ARTERS MILL ROAD,1982,Good,235,NA,06,15,County Highway Agency,County Highway Agency,235 vehicles
39.687375,-77.03970277777778,200000CL0273010,Carroll County,0.75 MI E OF MD 97,BIG SILVER RUN,SILVER RUN VALLEY,1900,Fair,458,240,05,16,County Highway Agency,County Highway Agency,458 vehicles
39.66500092,-77.02666473,200000CL0277010,Carroll County,0.41 MILES SOUTH OF MD 97,BIG PIPE CREEK,MURKLE ROAD,2005,Good,360,NA,06,15,County Highway Agency,County Highway Agency,360 vehicles
39.66833496,-77.01166534,200000CL0279020,Carroll County,0.2 E OLD HANOVER ROAD,DEEP RUN,DEEP RUN ROAD,1978,Fair,1035,0,05,15,County Highway Agency,County Highway Agency,1035 vehicles
39.668575,-76.98438888888889,200000CL0286010,Carroll County,0.62 MI N OF SAW MILL RD,BIG PIPE CREEK,RINEHART ROAD,1961,Fair,1082,62,07,15,County Highway Agency,County Highway Agency,1082 vehicles
39.6016655,-76.84999847,200000CL0290010,Carroll County,1 BLOCK WEST OF MD 30,CSX RAILROAD,HOUCKSVILLE ROAD,2002,Good,4515,0,08,15,County Highway Agency,County Highway Agency,4515 vehicles
39.4121722222222,-77.07389444444445,200000CL0297020,Carroll County,2.51 MILES E OF MD 27,GILLIS FALLS,GILLIS ROAD,1975,Good,790,120,08,15,County Highway Agency,County Highway Agency,790 vehicles
39.47333145,-77.0533371,200000CL0298020,Carroll County,0.93 MI EAST OF MD 27,BRANCH OF MORGAN RUN,BAKER ROAD,1974,Fair,726,0,06,15,County Highway Agency,County Highway Agency,726 vehicles
39.49000168,-77.01999664,200000CL0299020,Carroll County,0.26 MI SE OF BLOOM ROAD,MORGAN RUN,SALEM BOTTOM ROAD,1964,Fair,1020,275,06,15,County Highway Agency,County Highway Agency,1020 vehicles
39.49333191,-77.02333069,200000CL0300020,Carroll County,250 FT S OF SALEM BOTTOM,MORGAN RUN,BLOOM ROAD,1980,Fair,545,NA,06,15,County Highway Agency,County Highway Agency,545 vehicles
39.4419833333333,-77.07019166666667,200000CL0301030,Carroll County,.2 MI N OF BRADDOCK RD,GILLIS FALLS,SKIDMORE ROAD,1988,Good,357,24,10,15,County Highway Agency,County Highway Agency,357 vehicles
39.3928583333333,-77.11917777777778,200000CL0304020,Carroll County,0.57 MI N OF BOTELER RD,MIDDLE RUN,RUNKLES ROAD,1966,Fair,583,NA,08,15,County Highway Agency,County Highway Agency,583 vehicles
39.3592805555556,-77.13571666666667,200000CL0306020,Carroll County,ON HOWARD CO LINE,SOUTH BR PATAPSCO RIVER,TWIN ARCH ROAD,1987,Fair,3992,NA,08,15,County Highway Agency,County Highway Agency,3992 vehicles
39.3784972222222,-77.09018611111111,200000CL0308010,Carroll County,0.04 MI N OF FLAG MARSH,GILLIS FALLS,GRIMVILLE ROAD,1981,Fair,267,115,08,15,County Highway Agency,County Highway Agency,267 vehicles
39.3599166666667,-77.06272777777778,200000CL0310010,Carroll County,ON HOWARD CO LINE,SOUTH BR PATAPSCO RIVER,WOODBINE ROAD,1976,Fair,8360,NA,08,15,County Highway Agency,County Highway Agency,8360 vehicles
39.360225,-77.045831,200000CL0311010,Carroll County,ON HOWARD COUNTY LINE,SOUTH BR PATAPSCO RIVER,MORGAN ROAD,1976,Fair,436,NA,08,15,County Highway Agency,County Highway Agency,436 vehicles
39.36166763,-76.99333191,200000CL0312030,Carroll County,0.1 MI N HOWARD CO LINE,UNNAMED STREAM,GAITHER ROAD,1989,Good,1483,22,08,15,County Highway Agency,County Highway Agency,1483 vehicles
39.36000061,-76.99333191,200000CL0313010,Carroll County,ON HOWARD COUNTY LINE,SOUTH BR PATAPSCO RIVER,GAITHER ROAD,1978,Fair,1220,330,08,15,County Highway Agency,County Highway Agency,1220 vehicles
39.38499832,-77.02500153,200000CL0316020,Carroll County,0.27 MI WEST OF MD 97,TUCKERS BRANCH,EDEN MILL ROAD,1969,Fair,1574,NA,08,15,County Highway Agency,County Highway Agency,1574 vehicles
39.40333176,-76.99666595,200000CL0318030,Carroll County,1.07 MILES S OF MD 26,PINEY RUN,WHITE ROCK ROAD,1975,Poor,4123,12,08,16,County Highway Agency,County Highway Agency,4123 vehicles
39.42166519,-77.02833557,200000CL0319010,Carroll County,0.75 MI E OF FRETER ROAD,BUCKHORN RUN,BUCKHORN ROAD,1952,Fair,235,NA,09,15,County Highway Agency,County Highway Agency,235 vehicles
39.43333435,-77.02999878,200000CL0320020,Carroll County,0.40 MI SOUTH OF MD 26,PINEY RUN,FRETER ROAD,2004,Good,748,NA,06,15,County Highway Agency,County Highway Agency,748 vehicles
39.43166733,-76.97499847,200000CL0322010,Carroll County,1.25 MILES N OF MD 26,LITTLE MORGAN RUN,LINTON ROAD,1980,Fair,945,300,09,15,County Highway Agency,County Highway Agency,945 vehicles
39.45166779,-76.95500183,200000CL0323010,Carroll County,1.7 M S OF MD  32,MORGAN RUN,LONDON BRIDGE ROAD,1956,Good,806,NA,08,15,County Highway Agency,County Highway Agency,806 vehicles
39.50500107,-76.96499634,200000CL0324010,Carroll County,1.25 M W OF MD 32,MORGAN RUN,KLEES MILL ROAD,1988,Fair,1670,NA,08,15,County Highway Agency,County Highway Agency,1670 vehicles
39.42666626,-76.95999908,200000CL0326020,Carroll County,1.73 MILES N OF MD 32,LITTLE MORGAN RUN,BARTHOLOW ROAD,1968,Good,3890,NA,08,15,County Highway Agency,County Highway Agency,3890 vehicles
39.38499832,-76.94499969,200000CL0327020,Carroll County,1.06 MI N RAINCLIFFE ROAD,TRIBUTARY OF PINEY RUN,SLACKS ROAD,1975,Fair,836,170,08,15,County Highway Agency,County Highway Agency,836 vehicles
39.37333298,-76.94499969,200000CL0328010,Carroll County,0.80 MI N RAINCLIFFE ROAD,PINEY RUN,SLACKS ROAD,1975,Good,1063,NA,08,15,County Highway Agency,County Highway Agency,1063 vehicles
39.37333298,-76.93166351,200000CL0329010,Carroll County,0.55 MI E OF ARRINGTON RD,PINEY RUN,BRANGELS ROAD,1974,Good,2975,NA,08,15,County Highway Agency,County Highway Agency,2975 vehicles
39.36666489,-76.91166687,200000CL0331010,Carroll County,AT MARRIOTTSVILLE ROAD,PINEY RUN,ARRINGTON ROAD,1958,Good,254,NA,08,15,County Highway Agency,County Highway Agency,254 vehicles
39.35185,-76.898103,200000CL0332010,Carroll County,ON HOWARD COUNTY LINE,SOUTH BR PATAPSCO RIVER,MARRIOTTSVILLE RD,1986,Good,11380,NA,08,15,County Highway Agency,County Highway Agency,11380 vehicles
39.35333252,-76.89666748,200000CL0333010,Carroll County,0.13 MI N HOWARD CO LINE,PINEY RUN,MARRIOTTSVILLE RD,1977,Good,11665,NA,08,15,County Highway Agency,County Highway Agency,11665 vehicles
39.40833282,-76.91500092,200000CL0335020,Carroll County,1.89 MI W OF MINERAL HILL,SNOWDEN RUN,SNOWDEN RUN ROAD,1974,Fair,644,NA,08,15,County Highway Agency,County Highway Agency,644 vehicles
39.41333389,-76.92333221,200000CL0336030,Carroll County,1.0 MILES NORTH OF MD 26,SNOWDEN RUN,OKLAHOMA ROAD,1971,Fair,3805,NA,08,15,County Highway Agency,County Highway Agency,3805 vehicles
39.63000107,-76.91333008,200000CL0337010,Carroll County,0.60 MI S OF DEER PARK RD,MIDDLE RUN,LOUISVILLE ROAD,1974,Good,604,0,08,15,County Highway Agency,County Highway Agency,604 vehicles
39.47499847,-76.93499756,200000CL0339020,Carroll County,0.59 MI N OF MD 32,SOUTH BRANCH MIDDLE RUN,NINER ROAD,1974,Fair,665,0,08,15,County Highway Agency,County Highway Agency,665 vehicles
39.49333191,-76.89167023,200000CL0341020,Carroll County,0.23 MI WEST OF MD 91,BEAVER RUN,HUGHES ROAD,1976,Good,321,NA,06,15,County Highway Agency,County Highway Agency,321 vehicles
39.496739,-76.903283,200000CL0343010,Carroll County,0.44 MI S OF MD 140,BEAVER RUN,KAYS MILL ROAD,1978,Fair,1522,NA,06,15,County Highway Agency,County Highway Agency,1522 vehicles
39.495325,-76.902161,200000CL0344030,Carroll County,AT HUGHES ROAD,BEAVER RUN,OLD KAYS MILL ROAD,1974,Fair,198,0,06,16,County Highway Agency,County Highway Agency,198 vehicles
39.50999832,-76.92333221,200000CL0345010,Carroll County,1.02 MILES SW OF MD 140,BEAVER RUN,GREEN MILL ROAD,1976,Good,2000,NA,09,15,County Highway Agency,County Highway Agency,2000 vehicles
39.51166534,-76.88833618,200000CL0346030,Carroll County,0.2 MI NE OF MD 140,ROARING RUN,BROWN ROAD,1985,Fair,233,75,06,15,County Highway Agency,County Highway Agency,233 vehicles
39.53666687,-76.875,200000CL0349010,Carroll County,0.38 MI E OF WESLEY ROAD,DEEP RUN,EMORY ROAD,2000,Good,199,NA,05,15,County Highway Agency,County Highway Agency,199 vehicles
39.51833344,-76.87833405,200000CL0350010,Carroll County,0.5 MI. W. EMORY ROAD,NORTH BR PATAPSCO RIVER,LAWNDALE ROAD,1995,Good,1935,NA,08,15,County Highway Agency,County Highway Agency,1935 vehicles
39.54333496,-76.8833313,200000CL0351010,Carroll County,0.55 MI W OF WESLEY ROAD,EAST BR PATAPSCO RIVER,PATAPSCO ROAD,1900,Fair,153,NA,05,15,County Highway Agency,County Highway Agency,153 vehicles
39.53833389,-76.8833313,200000CL0352010,Carroll County,0.4 MI E OF SANDYMONT RD,NORTH BRANCH OF PATAPSCO,WESLEY ROAD,1975,Fair,671,NA,08,15,County Highway Agency,County Highway Agency,671 vehicles
39.54000092,-76.88833618,200000CL0353010,Carroll County,0.04 MI N OF WESLEY ROAD,WEST BRANCH PATAPSCO RIV,PATAPSCO ROAD,1980,Fair,633,NA,05,15,County Highway Agency,County Highway Agency,633 vehicles
39.50166702,-76.96333313,200000CL0354010,Carroll County,87 FT SOUTH OF POOLE ROAD,BEAVER RUN,CHANDLER DRIVE,1998,Good,729,NA,08,15,County Highway Agency,County Highway Agency,729 vehicles
39.53666687,-76.95833588,200000CL0355020,Carroll County,0.03 MI W OF POOLE ROAD,BEAVER RUN,ARNOLD ROAD,1974,Good,240,NA,09,15,County Highway Agency,County Highway Agency,240 vehicles
39.55241776,-76.9596405,200000CL0356020,Carroll County,75 FT. S. OLD WEST. PIKE,UNNAMED STREAM,MAHURON ROAD,2008,Good,290,0,09,15,County Highway Agency,County Highway Agency,290 vehicles
39.54999924,-76.91666412,200000CL0357010,Carroll County,0.09 MI W OF DUTROW ROAD,WEST BRANCH PATAPSCO RIV,CARROLLTON ROAD,1978,Good,1463,NA,08,15,County Highway Agency,County Highway Agency,1463 vehicles
39.54999924,-76.91666412,200000CL0359010,Carroll County,0.59 MI E OF RIDGE ROAD,EAST BR PATAPSCO RIVER,CARROLLTON ROAD,1972,Fair,693,0,08,16,County Highway Agency,County Highway Agency,693 vehicles
39.54833221,-76.87333679,200000CL0360010,Carroll County,0.02 MI W OF LEES MILL RD,DEEP RUN,CARROLLTON ROAD,1960,Fair,636,NA,05,15,County Highway Agency,County Highway Agency,636 vehicles
39.56833267,-77.04666901,200000CL0363010,Carroll County,0.10 MI W OF AVONDALE RD,LITTLE PIPE CREEK,STONE CHAPEL ROAD,1930,Fair,4360,0,05,16,County Highway Agency,County Highway Agency,4360 vehicles
39.53333282,-76.88166809,200000CL0365010,Carroll County,0.53 MI S OF WESLEY RD,NORTH BR PATAPSCO RIVER,TANK ROAD,1974,Good,145,NA,09,15,County Highway Agency,County Highway Agency,145 vehicles
39.57833481,-76.95999908,200000CL0366020,Carroll County,0.8 MI W OF GORSUCH ROAD,WEST BR PATAPSCO RIVER,NORTH TANNERY ROAD,1974,Fair,180,NA,07,15,County Highway Agency,County Highway Agency,180 vehicles
39.57500076,-76.94333649,200000CL0369020,Carroll County,0.06 MI N OF TANNERY ROAD,WEST BR PATAPSCO RIVER,GORSUCH ROAD,1968,Good,6556,NA,05,15,County Highway Agency,County Highway Agency,6556 vehicles
39.5694666666667,-76.95703333333333,200000CL0370010,Carroll County,1.3 MI E OF MD 140,TRIB TO N BR PATAPSCO RI,BERBERI ROAD,2005,Good,140,0,01,16,County Highway Agency,County Highway Agency,140 vehicles
39.57833481,-76.88666534,200000CL0373010,Carroll County,0.15 MI E OF HOUCK RD,EAST BRANCH PATAPSCO RIV,COON CLUB ROAD,1964,Fair,2933,NA,05,15,County Highway Agency,County Highway Agency,2933 vehicles
39.58666611,-76.89167023,200000CL0374030,Carroll County,.3 MI E OF COON CLUB ROAD,ASPEN RUN,HOFFMAN MILL ROAD,1999,Fair,376,NA,06,15,County Highway Agency,County Highway Agency,376 vehicles
39.58666611,-76.90000153,200000CL0375020,Carroll County,1 MI W OF HOUCKSVILLE RD.,EAST BR PATAPSCO RIVER,HOFFMAN MILL ROAD,1991,Good,673,NA,08,15,County Highway Agency,County Highway Agency,673 vehicles
39.58666611,-76.8833313,200000CL0376020,Carroll County,.91 MI W - HOUCKSVILLE RD,TRIBUTARY EAST OF BRANCH,HOFFMAN MILL ROAD,1974,Good,673,NA,08,15,County Highway Agency,County Highway Agency,673 vehicles
39.61666489,-76.8666687,200000CL0381010,Carroll County,0.1 MILE EAST OF MD 30,GEORGES RUN,ACCESS ROAD,2009,Good,3250,NA,06,15,Other Local Agencies,County Highway Agency,3250 vehicles
39.624717,-76.82525,200000CL0383010,Carroll County,0.05 MI E OF GROSS MIL RD,MURPHY RUN,UPPER BECKLEYSVILL,1960,Fair,1581,165,05,15,County Highway Agency,County Highway Agency,1581 vehicles
39.62666702,-76.84500122,200000CL0385010,Carroll County,0.3 MILES EAST OF MD 30,MURPHY RUN,GREENMOUNT CHURCH,2010,Good,670,NA,09,15,County Highway Agency,County Highway Agency,670 vehicles
39.61000061,-76.87999725,200000CL0386020,Carroll County,0.05 MI W OF BRODBECK RD,EAST BR PATAPSCO RIVER,SHILOH ROAD,1969,Fair,1190,NA,05,15,County Highway Agency,County Highway Agency,1190 vehicles
39.66333389,-76.95166779,200000CL0390030,Carroll County,0.21 MI NORTH OF MD 496,TRIBUTARY TO BIG PIPE CR,BIXLER CHURCH ROAD,1973,Poor,622,59,07,16,County Highway Agency,County Highway Agency,622 vehicles
39.67166519,-76.96333313,200000CL0391020,Carroll County,0.55 MI N OF BACKWOODS RD,OHIO BRANCH,BIXLER CHURCH ROAD,1974,Good,525,0,07,15,County Highway Agency,County Highway Agency,525 vehicles
39.66333389,-76.9383316,200000CL0392030,Carroll County,0.26 MI SOUTH OF MD 496,BIG PIPE CREEK,ECKARD ROAD,1984,Good,166,5,07,15,County Highway Agency,County Highway Agency,166 vehicles
39.71166611,-76.86333466,200000CL0399030,Carroll County,150 FT N OF TRACEYS MILL,SOUTH BR GUNPOWDER FALLS,BLACK ROCK ROAD,2001,Good,212,NA,07,15,County Highway Agency,County Highway Agency,212 vehicles
39.7113722222222,-76.86085277777778,200000CL0400020,Carroll County,0.44 MI,SOUTH BR GUNPOWDER FALLS,TRACEYS MILL ROAD,1978,Fair,1108,NA,05,15,County Highway Agency,County Highway Agency,1108 vehicles
39.69666672,-76.80666351,200000CL0406020,Carroll County,0.14 MI N OF ROLLER ROAD,GUNPOWDER FALLS,GRAVE RUN ROAD,1970,Good,641,NA,07,15,County Highway Agency,County Highway Agency,641 vehicles
39.52666855,-76.94499969,200000CL0407010,Carroll County,1.05 MI W OF MD 140,BEAVER RUN,BOLLINGER ROAD,2012,Good,2220,0,05,15,County Highway Agency,County Highway Agency,2220 vehicles
39.51833344,-76.94999695,200000CL0408020,Carroll County,1 MI S OF WESTMNSTR PIKE,NORTH MIDDLE RUN,BOLLINGER ROAD,1974,Good,1775,NA,05,15,County Highway Agency,County Highway Agency,1775 vehicles
39.57666779,-76.99833679,200000CLW-01010,Carroll County,WESTMINSTER  MD,MD MIDLAND RAILWAY,GREEN STREET,1923,Fair,7255,0,09,15,Town or Township Highway Agency,Town or Township Highway Agency,7255 vehicles
39.65999985,-76.17500305,100000120001010,Harford County,ON CECIL CO LINE,SUSQUEHANNA RIVER,US 1,1927,Fair,9652,7762,11,15,State Highway Agency,State Highway Agency,9652 vehicles
39.62166595,-76.30000305,100000120002010,Harford County,2.08 MILES S OF MD 136,DEER CREEK,US 1,1934,Fair,11172,465,06,16,State Highway Agency,State Highway Agency,11172 vehicles
39.5487333333333,-76.3499,100000120003030,Harford County,.06 M N OF MOORES MILL RD,BYNUM RUN,US 1 BU,1953,Fair,11230,NA,01,17,State Highway Agency,State Highway Agency,11230 vehicles
